business_id,name,categories,stars,text,sentiment
0i0PwU8lpj4evYKQogWxcA,Public House,u'Restaurants,3,"[we, were, seeing, a, show, in, the, sands, theater, and, decided, to, check, out, a, place, in, restaurant, row, ., it, 's, easy, to, find, between, the, venetian, and, palazzo, ., public, house, has, a, fun, gastropub, setting, that, provides, an, eclectic, menu, ., the, atmosphere, is, fun, ., the, decor, is, a, great, mix, of, modern, with, rustic, ., there, is, a, large, dining, area, with, the, wine, 'shelter, ', along, the, back, wall, ., our, waitress, ,, shaina, ,, could, have, been, a, little, more, attentive, ., she, was, very, much, absent, in, the, majority, of, our, dining, ...]",1
ywbedaAD0n5kP-f4dwAdeA,Szechuan,u'Restaurants,4,"[fantastic, kung, bo, !, love, it, .]",0
6xsBd8Gd7xD6azpiW3qqvA,European Wax Center,u'Beauty & Spas,5,"[still, driving, to, farborteum, 2-3, times, a, month, for, affordable, ,, sanitary, ,, quick, and, tidy, waxing, services, ., as, you, read, in, my, previous, review, i, was, lured, in, by, the, first, wax, for, free, offer, ., that, has, blossomed, to, 12, visit, passes, for, 3, different, body, areas, [, which, we, 'll, leave, to, your, imagination, ], ., buying, visits, in, bulk, of, course, saves, money, in, the, long, run, ., what, really, sealed, the, deal, (, s, ), for, me, is, the, multiple, payment, options, ., purchasing, a, 12, visit, pass, for, circha, $, 200, can, be, ...]",1
bOB11LVavtN9PWTNwR52Tw,Barrio Queen,u'Restaurants,2,"[i, have, been, spoiled, at, the, other, location, in, phx, ., we, had, the, conchita, pibil, i, think, is, what, they, call, it, not, sure, but, it, was, great, there, so, we, happened, upon, this, place, in, scottsdale, and, thought, we, would, give, it, a, try, ., i, got, a, chicken, burrito, that, was, ok, but, i, would, never, get, it, again, if, i, did, happen, to, go, back, ., my, husband, got, a, 3, taco, plate, which, was, either, $, 3.50, a, taco, or, 10.00, for, 3, and, when, it, came, out, it, was, shockingly, small, next, to, my, ...]",1
iavfj2f10OCQ2Be178L_Rg,John Gluch - Gluch Group,u'Home Services,5,"[my, husband, and, i, were, looking, to, buy, our, first, home, and, john, gluch, and, his, team, were, friendly, ,, quick, ,, and, thorough, with, providing, quality, homes, for, us, to, look, at, ., john, gluch, and, his, team, allow, you, to, take, your, time, and, ask, questions, without, any, uncomfortable, pressure, to, make, a, decision, ., they, are, genuine, and, show, great, passion, and, commitment, to, their, work, .]",1
GP2s1kXMcCSZMYY9jXe3qA,Skin Alchemist,u'Beauty & Spas,5,"[marcie, you, are, a, saint, !, !, thank, you, so, much, for, being, so, knowledgable, about, skin, and, even, giving, me, tips, on, how, to, treat, sensitive, areas, ., she, is, always, so, pleasant, and, lovely, to, talk, to, ., getting, a, bikini, wax, can, be, just, as, awkward, as, seeing, a, gynecologist, but, this, is, never, the, case, with, her, ,, she, makes, you, feel, comfortable, and, relaxed, ., i, will, definitely, be, back, in, a, couple, of, weeks, !]",1
AL2w0DAM7-6sJkBVI2qtHg,Fujimi Japanese Steakhouse,u'Restaurants,2,"[ate, lunch, here, with, a, group, ., hibachi, hicken, was, rubbery, and, had, gristle, ,, beef, was, not, tender, ., sushi, rolls, seem, to, be, the, best, option, here, ., portions, were, adequate, ,, service, was, good, ., not, likely, to, go, back, ,, there, are, other, places, that, are, much, better, .]",1
r9x5hRLSJg9HRXEH8h3P4g,Pretty Girls Nail Waxing & Skin Care,u'Beauty & Spas,4,"[usually, come, here, for, waxing, but, decided, to, try, them, for, nails, ., other, salons, have, made, me, bleed, but, not, kat, ., she, did, a, great, job, and, i, was, in, and, out, in, an, hour, with, no, appointment, at, noon, on, a, saturday, ., they, do, a, great, job, waxing, to, :, )]",0
pPfQ73--Y_h5Or0aqDgEGA,BabyStacks Cafe,u'Restaurants,5,"[fancy, pancakes, for, cheap, ., had, the, banana, cream, pie, pancakes, really, good, not, as, sweet, as, it, sounds, ., $, 6.00, for, the, short, stack, ., tried, the, carrot, cake, pancake, and, the, adobo, friend, rice, omelet, all, good, ., it, 's, busy, and, cramped, .]",1
OAi1g2Go1MBjaR9m1fEHHA,Leroy Fox,u'Restaurants,4,"[leroy, fox, is, a, little, out, of, my, stomping, ground, ,, but, the, fella, and, i, made, a, point, to, try, it, one, sunday, morning, for, brunch, ., they, do, n't, open, til, 10:00, ,, so, i, was, a, little, bit, gnawing, my, arm, off, ,, but, it, was, worth, it, ., as, we, walked, up, ,, i, noticed, how, cozy, the, outside, patio, looked, ., it, was, too, cold, to, sit, out, there, ,, but, i, made, a, mental, note, for, a, future, trip, ., there, are, heaters, around, and, a, tv, ,, and, it, looked, like, a, nice, ...]",1
rIw4K3EUIqRpLc2SB1du7A,Carolina Tire & Auto,u'Automotive,3,"[i, 've, taken, my, car, here, twice, for, an, oil, change, ,, and, this, place, is, ok, ., it, 's, a, quick, ,, reasonably, priced, place, to, get, an, oil, change, ., however, ,, they, have, promised, to, check, on, things, and, then, come, back, later, with, lame, excuses, as, to, why, they, did, n't, find, it, ., i, find, this, to, be, annoying, ., my, last, trip, here, i, had, exactly, an, hour, ., i, called, beforehand, to, see, if, they, thought, they, could, get, it, done, in, that, time, ., they, told, me, it, should, be, about, 45, ...]",1
3st_g8-2-ZgQhJ6N_174QQ,Sassy's Cafe & Bakery,u'Restaurants,5,"[i, am, a, vegetarian, and, i, do, have, a, small, choice, of, foods, to, choose, from, ., their, baked, goods, are, unbelievable, ., i, love, the, atmoshere, ., i, have, taken, friends, to, the, restaurant, several, times, and, will, return, today, with, two, more, friends, .]",1
7BUdfIyfn3H0a55eFSt9bw,Queen City Q,u'Restaurants,5,"[i, love, this, place, regardless, of, why, i, go, ., it, 's, a, great, place, a, for, a, beer, after, work, ,, dinner, or, a, networking, event, ., the, brisket, is, my, favorite, ,, the, sandwich, with, a, side, of, mac, n, cheese, ., but, the, shrimp, and, tuna, tacos, are, awesome, too, ., there, is, a, great, selection, of, local, beer, on, tap, as, well, with, specials, every, day, .]",1
7BUdfIyfn3H0a55eFSt9bw,Queen City Q,u'Restaurants,1,"[i, do, n't, know, if, i, 'm, just, really, picky, or, all, the, restaurants, i, 've, been, too, just, sucks, ., my, bf, and, i, stopped, by, here, on, a, sunday, for, my, first, time, ., i, loveeee, bbq, !, and, what, 's, better, than, bbq, ?, bbq, ribs, ,, apparently, not, at, qcb, ., i, ordered, a, rib, entree, that, came, out, not, even, hot, ., i, was, craving, for, some, good, ribs, ,, but, my, ribs, were, hard, and, super, disappointing, ., they, felt, like, left, over, ribs, from, the, day, before, ., i, tapped, it, with, my, ...]",1
EHIZFzQQ_mjzwyjcaToPtQ,Tom's Thumb Fresh Market,u'Restaurants,4,"[love, the, food, and, staff, ,, great, place, for, fast, barbecue, food, but, my, kids, dint, carr, for, it, so, it, 's, a, place, my, hubby, and, i, will, go, to, alone, ., we, enjoyed, breakfast, and, lunch, items, here, ,, the, brisket, is, th, e, best, .]",1
2lt03ZLGvgPApOKS7eKGOQ,Grouchy John's Coffee Shop,u'Food,5,"[do, you, want, really, good, coffee, ,, but, do, n't, want, the, run-of-the-mill, starbucks, option, ?, then, grouchy, john, 's, coffee, shop, should, be, bookmarked, if, you, have, n't, given, it, a, try, yet, ., it, 's, near, the, windmill, ln, ., exit, off, of, the, 215, ., they, have, a, small-ish, private, parking, lot, and, a, drive-thru, for, those, of, you, who, do, n't, want, to, get, out, of, your, car, or, for, those, commuters, trying, to, satisfy, their, coffee, fix, on, the, go, ., let, 's, talk, about, ambience, ., it, 's, not, really, a, coffee, shop, worth, ...]",1
JGEJCYz7gbnOtxbgXB-zSg,Hong Kong Garden Seafood & BBQ Cafe,u'Restaurants,2,"[i, went, there, today, and, server, with, short, hair, give, me, a, bad, attitude, ,, we, always, going, there, to, eat, with, our, family, ,, but, since, the, server, made, 3x, mistake, with, my, 3x, visit, i, stop, right, away, ., after, 3, months, (, today, ), i, need, an, emergency, food, ,, restaurant, only, 2, tables, cover, ,, but, this, server, really, really, piss, me, off, cause, her, attitude, .., i, just, want, to, make, sure, my, order, is, right, but, she, yell, at, me, from, the, cashier, station, ,, and, makes, all, guest, looking, at, me, ., why, ...]",1
ig-1KQStQSDQ5ZoG6Tj7Ag,NewtonCPA,u'Local Services,5,"[had, a, very, simple, w2, form, ., however, i, 'm, mid, twenties, and, wanted, to, see, taxes, done, professionally, so, i, could, educate, myself, on, it, ., i, worked, with, mr., matt, mercurio, and, he, was, great, ., things, were, fast, and, simple, and, very, reasonable, pricing, ., i, would, def, recommend, ., customer, service, is, becoming, extinct, but, not, with, them, fortunately, ., five, stars, all, around]",0
1YYy56iVwF60VeAeqKrFNw,Catalina Sports Bar & Grill,u'Nightlife,1,"[wednesday, &, thursday, nights, are, karaoke, nights, from, 8pm-, close, ., the, host, -, thom, is, the, greatest, !, he, has, the, biggest, song, list, i, have, seen, in, any, local, bar, !, i, heard, it, is, over, 13,500, !, he, has, a, bunch, of, recently, added, songs, !, wow, !, he, makes, it, fun, and, everyone, there, is, so, nice, ., no, need, to, be, shy, here, ,, everyone, is, friendly, !, drink, specials, all, night, and, great, food, too, !, get, in, here, wednesday, &, thursday, night, and, sing, ,, drink, and, be, merry, !, it, is, the, ...]",1
x-q08gEaLM73OyabCSKKGg,Buffalo Wild Wings,u'Restaurants,1,"[it, took, over, 45, minutes, for, our, food, and, it, sucked, ., hahahaha]",1
ss5gVggeSmAgMUeL65UvYw,Postino East,u'Restaurants,5,"[if, you, are, lucky, enough, to, get, in, on, a, tuesday, night, ,, the, bruschetta, is, well, worth, the, wait, !]",1
ss5gVggeSmAgMUeL65UvYw,Postino East,u'Restaurants,5,"[we, celebrated, our, friends, birthday, and, they, were, awesome, ., adam, was, an, awesome, server, .]",1
l593y9KEguq1JWVFcaL1DQ,Ellis Island Cafe,u'Restaurants,4,"[the, $, 9, steak, special, is, still, the, best, deal, in, las, vegas, (, for, slot, club, card, holders, ), ., for, the, price, of, joining, the, slot, club, (, and, going, through, the, process, of, going, on, a, kiosk, and, getting, a, slip, ), you, and, anyone, in, your, party, can, get, a, $, 9, steak, special, which, includes, :, a, cooked, to, order, steak, ,, choice, of, potato, ,, green, beans, ,, salad, ,, and, craft, brewed, beer, or, root, beer, (, the, root, beer, is, yummy, ), ., this, is, the, type, of, disappearing, good, deal, on, ...]",0
jS3V1SGPQ8eC2LLK0JQaNw,Karma Affordable Mobile Auto Repairs,u'Automotive,5,"[they, are, wonderful, honest, people, ., they, explain, what, they, do, and, do, it, even, in, front, of, you, ., i, trust, them, implicitly, .]",1
G0we_ApIsxIUTi5zoxkJjw,Upscale Restaurant & Lounge,u'Restaurants,5,"[oh, my, goodness, ,, i, have, sampled, the, wares, of, upscale, ., i, past, by, this, restaurant, all, the, time, but, always, assumed, it, was, abandoned, ., trying, to, find, somewhere, different, and, local, ,, i, happened, upon, a, write-up, of, this, restaurant, in, the, creative, loafing.., well, ,, i, have, not, steered, wrong, ., the, decor, is, unassuming, and, not, really, a, place, for, toddlers, ., they, did, not, have, a, high-chairs, but, then, again, it, 's, not, really, place, for, kids.but, on, to, the, food, ., i, had, the, spike, lee, dinner, ,, which, is, 10, of, my, ...]",1
SeUdoXRGbg0GP_k8n0thKA,Cactus Window Tint,u'Automotive,5,"[my, partner, and, i, have, been, wanting, to, get, our, vehicles, tinted, for, a, year, but, did, not, know, the, best, place, to, go, ., i, asked, the, ac, guy, who, fixed, our, ac, if, he, knew, of, a, good, place, to, have, our, cars, tinted, ., he, recommended, cactus, window, tint, ., he, had, gotten, his, daughter, 's, car, tinted, and, was, very, pleased, !, my, partner, took, her, car, first, as, my, car, is, a, newer, model, and, we, wanted, to, see, how, good, this, place, was, before, i, got, my, convertible, car, tinted, ., wow, ;, after, ...]",0
YTOU3COVuBdABXb3Wci_IA,The Scottsdale Salad Co.,u'Restaurants,1,"[bought, a, groupon, now, for, here, ., they, said, they, no, longer, have, a, contract, with, groupon, and, would, not, honor, it, ., then, when, i, checked, in, to, yelp, there, was, a, coupon, for, a, free, drink, once, again, they, lady, said, they, wouldnt, honor, it, ., finally, the, lady, gave, me, 10, %, off, and, a, free, drink, ., i, was, happy, at, that, point, until, the, food, arrived, ., the, chicken, in, my, salad, was, delish, but, quality, of, the, lettuce, and, the, lack, of, other, ingredients, made, it, undesirable, ., they, barely, give, you, anything, and, ...]",1
AKot3AMTqwCvhmF3D7gfSw,Crossroads Restaurant & Bar - Las Vegas,u'Restaurants,5,"[this, place, is, amazing, with, the, best, service, jennifer, is, the, best, waitres, ., food, was, amazing, ., jennifer, helped, me, with, my, food, and, drink, selection, and, it, was, the, best, .]",1
5EeiAJFSPEpL8fw368b-2A,Seven Cups Coffee,u'Restaurants,4,"[i, went, to, this, place, on, sunday, with, my, son, ., he, had, an, iced, drink, and, i, had, a, regular, cup, of, coffee, ., both, drinks, were, very, good, ., the, staff, was, very, friendly, ., it, could, use, some, more, decor, but, overall, a, nice, local, business, and, it, beats, the, heck, out, of, other, national, chains, ., next, time, i, look, forward, to, trying, the, crepes]",1
6kQlOVkE6pZVHk-TIO_SGw,Yogis Grill,u'Restaurants,5,"[i, love, this, restaurant, !, swift, service, and, consistent, quality, make, it, a, favorite, for, myself, and, my, family, ., must, try, the, gyoza, (, pot, stickers, ), and, spring, rolls, ., delicious, !]",1
nFo_63pTr-4ZhakuaRFOCA,SOL Mexican Cocina,u'Restaurants,4,"[good, food, ,, great, drinks, and, talented, live, music, on, taco, tuesday, 's, !]",0
bZkRR9-BnwE-sb1ql7WPJg,The Good Egg - Val Vista,u'Restaurants,4,"[the, food, is, delicious, !, great, menu, options, !, the, staff, is, friendly, ., we, have, had, friends, come, from, out, of, town, ,, and, we, bring, them, here, for, breakfast, ., ca, n't, go, wrong, .]",1
JkGA72fqtg7RQVrvOd9CbA,FuManChu Cupcakes,u'Food,2,"[i, had, really, high, hopes, for, the, cupcakes, but, those, hopes, were, dashed, ., french, toast, cake, did, n't, taste, like, french, toast, ,, white, russian, the, cake, itself, was, hard, ,, was, that, intended, or, was, it, just, stale, ?, ?, lemon, drop, was, lemony, but, nothing, to, rave, about, ,, i, still, have, the, bacon, topped, one, keeping, my, fingers, crossed, for, redemption, of, the, boozy, cakes, .]",1
TBDOkqwPv_pAICCO4O3QkA,Elara by Hilton Grand Vacations,u'Event Planning & Services,3,"[came, bc, i, 'm, a, hilton, diamond, member, ., was, offered, the, room, to, see, there, presentation, ., its, very, modern, yet, kinda, small, studio, ., the, suite, is, nice, with, a, big, jet, tub, ., center, strip]",1
TBDOkqwPv_pAICCO4O3QkA,Elara by Hilton Grand Vacations,u'Event Planning & Services,4,"[pretty, nice, and, convenient, hotel, ., my, group, got, a, three, bedroom, suite, at, the, elara, when, we, went, to, vegas, ., they, offer, junior, suites, up, to, four, bedroom, suites, ., at, first, glance, the, three, bedroom, suite, is, pretty, damn, nice, ., it, basically, contained, a, junior, suite, which, was, a, king, size, bed, ,, bathroom, ,, mini, fridge, ,, microwave, ,, sink, and, a, sofa, bed, ., then, there, was, a, full, bedroom, and, bathroom, ,, which, was, the, second, bedroom, and, then, there, was, the, master, room, which, was, the, largest, room, that, had, floor, to, ...]",1
TBDOkqwPv_pAICCO4O3QkA,Elara by Hilton Grand Vacations,u'Event Planning & Services,1,"[i, am, a, hilton, honors, member, ,, and, waited, a, bit, to, cool, off, to, write, this, review, ., i, was, excited, to, use, this, location, for, myself, as, a, place, to, stay, for, my, bachelor, party, ., i, was, approached, by, hhonors, (, they, called, me, ), to, get, a, really, good, discounted, rate, to, stay, here, for, three, nights, with, the, caveat, to, do, the, two, hour, tour, which, was, a, timeshare, presentation, ., fair, enough, ., i, actually, grew, up, in, a, family, that, frequently, took, advantage, of, timeshares, and, were, owners, with, multiple, timeshares, in, other, ...]",1
e9I1Z1RofzajO6-s9tKqKw,Gus's New York Pizza & Bar,u'Restaurants,1,"[worst, pizza, in, the, area, and, i, paid, 86, $, for, two, pizza, and, they, were, so, bad, we, could, n't, eat, them, and, the, kids, would, n't, eat, them, this, place, is, the, worst, !, !, do, n't, waste, your, time, or, money, with, this, place, i, really, wish, i, could, get, my, money, back, thanks, for, letting, me, show, up, at, a, super, bowl, party, with, the, worlds, worst, pizza, i, mean, little, ceasers, beats, this, place, 10000, %, !, !, go, there, and, save, yourself, 100, $, !, !, !, !]",1
Fau7RSuoSDerpSS-7dWn3g,FastMed Urgent Care,u'Health & Medical,5,"[we, have, been, to, this, location, before, and, have, been, happy, each, time, ., we, went, for, my, daughter, 's, sports, physical, ., we, walked, right, in, ,, filled, out, one, paper, ,, and, were, seen, by, sports, medicine, doc, in, under, 30, minutes, ., the, cost, was, only, $, 35, and, no, insurance, was, needed, ., the, dr., did, a, thorough, exam, and, made, sure, my, daughter, was, fit, for, swim, tryouts, !]",1
rXrCQcs7NOcOhpBFxjDkGQ,Starbucks,u'Food,5,"[one, of, my, fav, starbucks, !, cant, beat, the, location, --, looking, at, squaw, peak, mountains, is, awesome, ., lots, of, seating, and, nice, set, up, inside, store, ., friendly, customer, service, from, all, staff, ., i, drink, tons, of, coffee, -many, of, them, free, refills, because, of, my, gold, card, status, and, they, never, make, me, feel, guilty, or, bad, ., i, highly, recommend, checking, out, this, location, when, you, want, good, coffee, in, a, pretty, atmosphere, .]",1
u9521MhFE7jiqq0B51xfrQ,Bar Cocoa,u'Restaurants,3,"[came, here, after, dinner, time, ., they, were, n't, busy, at, all, but, it, seemed, like, it, took, forever, to, be, served, ., i, got, a, medium, size, cup, of, the, gelato, ., it, was, good, and, creamy, ., i, probably, would, of, been, better, off, getting, the, smaller, cup, since, it, was, so, rich, ., i, heard, a, lot, about, their, milkshakes, and, when, i, asked, about, them, ,, i, was, told, it, was, only, a, seasonal, item, ., inside, had, very, little, chairs, and, tables, ., we, had, to, eat, outside, which, i, did, n't, mind, since, the, ...]",0
Ra1-tcivgZ8rr-Ul4fDP8Q,WinCo Foods,u'Food,2,"[they, do, not, accept, credit, cards, ,, that, is, a, big, negative, for, me, ., lots, of, bulk, items, if, you, like, other, people, hands, scooping, out, of, the, barrel, ..., i, watched, some, girl, sneeze, right, into, the, flour, ., produce, was, expensive, ,, bakery, was, awful, ,, expensive, and, zero, selection, ,, meat, was, about, the, same, a, everywhere, ., i, will, not, be, back, .]",1
gH9NDHvG_FKBuLkGkcNMhg,Sky Zone,u'Event Planning & Services,5,"[had, our, sons, birthday, party, here, and, they, took, care, of, everything, ., i, highly, recommend, this, place, for, a, child, 's, birthday, party, .]",1
uy8jqFcLAA-dve66REHmRg,Le Kebab Grill,u'Restaurants,5,"[i, enjoy, this, place, immensely, !, !, !, the, food, is, way, too, good, to, be, so, affordable, ., the, only, mildly, unpleasant, experience, i, have, had, at, le, kabob, was, the, one, time, i, asked, for, a, yogurt, beverage, ., it, was, ok, but, i, got, way, too, much, ., the, wraps, are, great, and, the, music, and, decorations, are, interesting, but, not, overwhelming, .]",1
15LrCqlaxoKSzwL7dD0bnA,Benedict Sports Complex,u'Active Life,4,"[soccer, !, i, 've, played, at, this, park, for, several, years, both, for, club, ball, and, now, for, women, 's, league, ., thankfully, they, maintain, the, park, by, continuing, to, reseed, fields, ,, line, them, and, keeping, trash, in, the, garbages, .]",1
mDdqifuTrfXAOfxiLMGu5Q,Gordon Ramsay Steak,u'Restaurants,5,"[the, food, and, service, was, excellent, ., everything, was, cooked, to, perfection, and, tasted, amazing, ., our, waiter, was, very, helpful, ,, and, every, recommendation, he, made, was, spot, on, ., i, would, definitely, dine, here, again, !]",1
mDdqifuTrfXAOfxiLMGu5Q,Gordon Ramsay Steak,u'Restaurants,5,"[i, am, a, frequently, yelper, ,, but, i, have, never, felt, inclined, to, write, a, review, ,, but, after, visiting, gordon, ramsay, steak, on, 2/27, with, my, significant, other, i, feel, like, i, have, a, new, found, appreciation, for, fine, dining, and, food, ., my, significant, other, is, not, much, for, red, meat, ,, but, she, was, coerced, by, the, impressive, meat, display, and, explanations, for, each, cut, and, ordered, the, kobe, american, rib, cap, ., despite, the, great, displays, i, was, dead, set, on, ordering, gordon, 's, signature, dish, ,, the, roasted, beef, wellington, ., as, sides, ,, we, ...]",1
mDdqifuTrfXAOfxiLMGu5Q,Gordon Ramsay Steak,u'Restaurants,2,"[wait, staff, was, well, trained, and, polite, other, than, the, actual, people, at, the, front, desk, making, the, reservations-, had, to, ask, for, a, card, with, the, phone, number, and, even, then, she, did, not, write, our, res, ., time, on, it, ., was, expecting, the, best, steak, i, have, ever, had-, it, tasted, more, like, the, bottom, of, the, charcoal, pit-, it, was, so, over, charred, ., husband, 's, fish, was, not, well, seasoned, or, well, cooked, ., mac, and, cheese, was, good, ,, but, when, there, is, so, ,, little, to, choose, from, ,, why, shoud, n't, folks, ...]",1
mDdqifuTrfXAOfxiLMGu5Q,Gordon Ramsay Steak,u'Restaurants,4,"[i, really, wanted, to, give, this, 5, stars, ,, i, really, really, did, ., but, i, docked, 1, star, off, for, service, ., i, booked, a, reservation, a, month, in, advance, for, our, much, anticipated, trip, to, vegas, and, the, food, and, quality, is, great, !, (, just, not, the, service, -, will, explain, later, ), when, you, walk, in, ,, the, hostess, guide, will, tell, you, that, you, 're, entering, the, tube, that, transports, you, from, paris, to, london, ., as, you, walk, towards, the, tables, ,, you, 'll, be, shown, the, ceiling, decorations, that, are, supposed, to, represent, ...]",1
93G3ed4rBSvNtaFck7Xemg,Jerusalem Cafe,u'Restaurants,5,"[by, far, the, best, gyro, i, 've, had, in, charlotte.the, french, fries, are, amazing, to, boot, ., i, hope, this, place, stays, in, business, for, a, long, time]",1
ACuPUjWLfhaJ9KDNVQun5A,Wahoo's Fish Tacos,u'Restaurants,2,"[mehhh.., not, bad, ,, not, great, ., stopped, by, for, lunch, today, and, ordered, a, cajun, fish, taco, and, shrimp, taco, ., came, out, to, be, a, little, over, $, 6.00, ., the, tacos, had, more, tortilla, than, meat, so, a, bit, steep, for, the, price, ., restaurant, was, spacious, and, clean, ., the, only, other, time, i, 've, had, wahoos, was, in, cali, and, we, enjoyed, our, meal, then, ., i, 'll, give, one, more, shot, ., possibly, try, something, else, before, completely, giving, up, on, it, .]",1
eEwrS4ZbzhSn0HmD2bZiQQ,Glockmeister Phoenix,u'Shopping,1,"[hands, down, the, worst, experience, i, have, had, at, a, gun, shop, ., extremely, unwilling, to, help, ., employee, rolled, his, eyes, at, me, when, i, asked, to, look, at, a, firearm, ., i, was, ready, to, purchase, on, the, spot, ., i, did, n't, have, my, current, address, on, my, drivers, license, so, he, told, me, to, come, back, with, a, different, form, of, id, ., i, called, a, few, other, shops, and, they, told, me, i, could, use, my, az, game, and, fish, hunting, license, ., i, called, glockmeister, this, morning, and, made, sure, that, would, be, good, ...]",0
4VSP4PlU1r09iSC4BLr6tQ,Songbird Coffee & Tea House,u'Food,2,"[prices, are, too, high, for, my, taste, ., i, just, got, a, simple, ice, coffee, and, it, was, $, 3.50, for, a, tiny, portion, ., i, feel, like, my, $, $, could, have, went, much, further, elsewhere, .]",1
nX38puAVP3qV7AjYANkObA,I-Naba,u'Restaurants,5,"[soba, noodles, !, !, !, i, am, not, an, outright, soba, expert, ,, just, a, foodie, that, loves, good, noodles, ., that, being, said, i, love, the, soba, noodles, at, i-naba, !, i, have, been, to, a, half-dozen, places, in, vegas, and, southern, california, for, soba, ,, and, i-naba, is, my, favorite, !, cold, noodles, are, a, refined, craving, to, be, sure, ., but, as, i, sit, in, paradise, 3, weeks, after, leaving, vegas, for, the, summer, what, i, am, craving, more, than, anything, is, i-naba, soba, noodles, ., some, would, liken, it, to, crack, ., they, are, just, junkies, ...]",1
GTvzXkfls-3yy2TduIXgDQ,Nextech Repair,u'Shopping,5,"[great, place.., in, and, out, in, 20, minutes, with, a, new, front, glass, and, power, button, from, my, iphone, and, it, was, repaired, perfectly, like, it, never, happened, ., the, two, guys, working, there, are, very, knowledgeable, and, know, exactly, what, they, are, doing, ., i, will, definitely, go, back, if, my, phone, takes, another, suicide, jump, .]",1
8FnivFJz2rtxD7F1Z1y38w,Nevada Nails & Spa,u'Beauty & Spas,5,"[my, favorite, nail, salon, to, come, to, !, patrick, and, his, staff, are, always, accommodating, and, their, selection, of, colors, and, what, they, can, do, surpass, any, other, salon, i, 've, ever, been, to, !]",1
WBN51DEDxgWN2YYA7G1Ang,CJ's Italian Ice & Custard,u'Restaurants,3,"[now, i, never, can, say, no, to, custard, ., this, custard, was, very, good, but, nothing, about, the, added, ingrediants, stood, out, ., the, concrete, was, still, delicious, and, recommended, ., i, 'll, be, back, to, try, the, italian, ice, another, time, ., since, i, love, custard, this, place, will, do, since, i, live, close, by, but, if, i, had, the, choice, i, would, still, go, to, my, favorite, place, in, henderson/green, valley, .]",1
mMjzP2SKS5C7DobXDmyXRg,Garden Dreams Urban Farm & Nursery,u'Shopping,5,"[i, love, this, place, !, !, i, just, moved, to, pittsburgh, and, am, renting, a, house, with, a, raised, bed, ., i, went, over, to, garden, dreams, and, they, helped, me, pick, out, herbs, ,, veggies, ,, and, flowers, that, would, work, well, in, my, situation, ., everything, so, far, is, thriving, !, they, have, amazing, organic, soil, as, well, as, rich, compost, that, you, can, buy, by, the, bag, ., excellent, stuff, ,, i, used, the, compost, with, some, other, plants, and, they, are, doing, fabulously, as, well, ., the, customer, service, was, great, ,, the, expert, staff, did, ...]",1
QdYrBxT8OV8qd7aENoBlsg,Isa's Pizza,u'Restaurants,2,"[nothing, makes, this, pizza, stand, out, ., very, bland, and, bad, customer, service, ., there, are, two, entrances, an, it, looks, like, two, separate, restaurants, but, it, is, n't, ., these, guys, also, own, char, ., i, 've, seen, many, restaurants, come, to, this, location, to, die, ., good, luck, boys]",0
EXtCgZoxHNjXrqPCFOgQmQ,D'Lite Healthy On The Go,u'Restaurants,5,"[have, yet, to, try, something, that, is, n't, ``, d'lish, !, '', protein, shakes, ,, breakfast, buzz, ,, every, breakfast, sandwhich, ,, just, all, super, yum]",1
zBMJYg34dTe5nZm6QVPYeg,Rooster's Uptown,u'Restaurants,5,"[rooster, 's, uptown, continues, to, satisfy, and, impress, on, several, levels, ., the, upstairs, ambience, is, a, favorite, part, of, this, restaurant, ., if, you, can, be, seated, in, a, booth, closer, to, the, door, leading, to, the, bathroom, ,, you, can, feel, more, private, -, which, i, prefer, ., the, staff, i, 've, dealt, with, during, my, last, 3, visits, has, been, knowledgeable, ,, helpful, and, agreeable, ., one, of, the, lighting, devices, was, aimed, uncomfortably, into, our, eyes, (, possibly, from, being, cleaned, ), ,, so, we, asked, ,, and, a, server, climbed, up, and, re-directed, it, for, ...]",1
8aAYdZKtMZfs_wSXQi630w,Laugh Factory,u'Nightlife,5,"[i, was, here, recently, at, the, end, of, april, along, with, my, hubbie, and, some, friends, of, ours, on, a, short, holiday, away, from, the, extended, winter, we, 're, having, in, calgary, and, also, to, celebrate, our, friends, big, 40th, !, !, not, knowing, what, we, should, do, one, particular, night, ,, other, than, gambling, and, seeing, a, cirque, show, which, we, had, done, already-o, ,, our, friends, looked, into, some, attractions, around, town, and, found, this, local, entertainment, venue, where, we, were, staying, (, the, tropicana, ), ., we, got, our, tickets, for, that, night, 's, show, and, were, ...]",1
VdY6qe9afspFwsbzX1HsOQ,Señor Frog's,u'Restaurants,3,"[this, review, takes, into, account, the, fact, that, i, had, a, $, 24, groupon, for, $, 40, worth, of, food, ., otherwise, ,, the, meals, are, way, too, expensive, for, what, you, get, ., both, of, our, meals, were, fairly, good, ., i, got, the, chicken, quesadilla, (, $, 17, ), ,, which, featured, actual, cheese, that, was, filled, all, the, way, to, the, edges, of, the, tortilla, --, unlike, some, places, where, you, 're, eating, just, tortilla, until, you, get, to, the, middle, ., the, chicken, was, a, little, dry, ,, but, not, enough, to, ruin, the, meal, ., ...]",1
